date,ABEV3,ALPA4,ALSO3,ARZZ3,ASAI3,AURE3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSMG3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MOVI3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,RRRP3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,SOMA3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,TRPL4,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVA3,VIVT3,WEGE3,YDUQ3
2022-11-16,14.66718864440918,16.799999237060547,16.769689559936523,82.76028442382812,19.522823333740234,11.328951835632324,13.079999923706055,12.002758979797363,32.04389572143555,12.131767272949219,14.205168724060059,27.088977813720703,12.740487098693848,23.734149932861328,24.227027893066406,11.180000305175781,30.15999984741211,11.300000190734863,11.645620346069336,11.387962341308594,4.721182346343994,9.529914855957031,3.3660035133361816,2.4000000953674316,30.66794204711914,6.888956546783447,16.42694664001465,16.123781204223633,12.775593757629395,11.975027084350586,5.730000019073486,13.529107093811035,12.212960243225098,7.744239807128906,4.564006328582764,36.39735412597656,43.51655578613281,45.61969757080078,14.380000114440918,12.569999694824219,43.69736862182617,27.00933074951172,15.807040214538574,15.811637878417969,24.818241119384766,6.150000095367432,9.960362434387207,8.430000305175781,5.699999809265137,43.813350677490234,17.66549301147461,25.799999237060547,7.607585430145264,24.579984664916992,23.394237518310547,21.751619338989258,23.115821838378906,7.652775287628174,38.23460388183594,3.3299999237060547,9.066404342651367,8.975494384765625,8.640000343322754,21.263721466064453,12.720000267028809,19.639999389648438,22.026994705200195,18.407011032104492,7.786751747131348,36.21183776855469,21.507055282592773,6.401270866394043,22.357379913330078,19.13435935974121,3.7540552616119385,29.512914657592773,29.412626266479492,59.024322509765625,41.380001068115234,26.370609283447266,55.42332458496094,7.478063583374023,17.150300979614258,24.97406578063965,11.548824310302734,7.193715572357178,55.262630462646484,34.38273239135742,12.360005378723145,29.620180130004883,20.08775520324707,12.614013671875,7.497063636779785,77.2732925415039,12.836125373840332,15.807723999023438,22.141511917114258,36.790428161621094,38.111480712890625,12.238268852233887
2022-11-17,14.629190444946289,15.699999809265137,16.54609489440918,83.67355346679688,19.38365936279297,11.166180610656738,13.170000076293945,11.276786804199219,31.362119674682617,12.308939933776855,14.513367652893066,26.998802185058594,12.165230751037598,23.125829696655273,24.227027893066406,10.449999809265137,29.670000076293945,11.199999809265137,10.69987678527832,11.348591804504395,4.702484607696533,9.31167221069336,3.278801202774048,2.3499999046325684,30.57636833190918,6.722957611083984,15.984835624694824,16.16158676147461,12.559934616088867,11.83729076385498,5.519999980926514,13.043543815612793,12.361559867858887,7.48407506942749,4.4553399085998535,36.2596549987793,43.53642654418945,45.26411437988281,13.890000343322754,12.600000381469727,42.06787872314453,27.078432083129883,15.090768814086914,15.968555450439453,24.647756576538086,6.170000076293945,9.945038795471191,8.350000381469727,5.5,44.13372039794922,17.243717193603516,24.299999237060547,7.642204284667969,24.72968864440918,22.665241241455078,21.082487106323242,23.259695053100586,7.484256267547607,37.41032791137695,3.390000104904175,8.727745056152344,8.957809448242188,8.609999656677246,21.101259231567383,12.84000015258789,18.510000228881836,21.857553482055664,18.41379165649414,7.697134017944336,35.742591857910156,21.26485824584961,5.722795009613037,21.85378646850586,18.815452575683594,3.6422715187072754,29.166748046875,28.7507266998291,58.81975173950195,38.81999969482422,26.257591247558594,53.58560562133789,7.175426959991455,17.134544372558594,24.016807556152344,11.341361045837402,7.1745829582214355,54.64021682739258,34.28138732910156,12.171876907348633,28.856924057006836,19.965267181396484,12.858851432800293,7.544754505157471,77.89191436767578,12.474957466125488,15.998407363891602,21.640527725219727,36.368736267089844,38.93849182128906,11.665371894836426
2022-11-18,14.838179588317871,15.850000381469727,16.915512084960938,84.98094940185547,19.035747528076172,11.206873893737793,13.09000015258789,11.489737510681152,31.253032684326172,12.364890098571777,14.578741073608398,27.197187423706055,12.476434707641602,24.15900993347168,23.874380111694336,10.220000267028809,29.299999237060547,11.0,10.82968521118164,11.151737213134766,4.739880084991455,9.402607917785645,3.165438413619995,2.259999990463257,30.878559112548828,6.603069305419922,15.523072242736816,16.114330291748047,12.542682647705078,11.415976524353027,5.639999866485596,12.957856178283691,12.565882682800293,7.258598327636719,4.405945777893066,36.39735412597656,43.74506759643555,45.6773567199707,14.199999809265137,12.75,42.51140594482422,27.157407760620117,14.897788047790527,15.78394603729248,24.21747398376465,6.190000057220459,9.761155128479004,8.350000381469727,5.679999828338623,43.39589309692383,17.577213287353516,22.200000762939453,7.711443901062012,24.926177978515625,21.83209800720215,20.875146865844727,23.250104904174805,7.335562229156494,37.89694595336914,3.1500000953674316,8.601957321166992,8.754423141479492,8.399999618530273,21.206382751464844,12.3100004196167,18.059999465942383,21.45513916015625,18.1019229888916,7.3486223220825195,34.44467544555664,21.0323486328125,5.919454574584961,22.0438232421875,19.194154739379883,3.791316032409668,28.23705291748047,29.459238052368164,58.663883209228516,38.18000030517578,26.332935333251953,53.682838439941406,7.146139621734619,17.000619888305664,26.481042861938477,11.351240158081055,7.241546154022217,54.291290283203125,33.995792388916016,12.059000015258789,28.876497268676758,19.98276710510254,12.868644714355469,7.229992389678955,75.76419830322266,12.455434799194336,16.370241165161133,22.161155700683594,36.2750244140625,38.67266845703125,11.161617279052734
2022-11-21,14.885677337646484,16.389999389648438,17.819618225097656,89.82601928710938,19.592405319213867,11.719605445861816,13.34000015258789,11.663972854614258,31.99845314025879,12.262316703796387,14.476009368896484,27.46771812438965,12.259535789489746,24.400405883789062,23.415937423706055,10.5600004196167,29.469999313354492,11.100000381469727,10.328996658325195,11.319063186645508,4.898810863494873,10.111895561218262,3.1043965816497803,2.309999942779541,31.15328025817871,8.060171127319336,15.925886154174805,15.84969711303711,13.396687507629395,11.286341667175293,5.71999979019165,13.995627403259277,13.225288391113281,7.4580583572387695,4.524491786956787,36.883872985839844,45.32477951049805,47.05161666870117,14.359999656677246,12.850000381469727,43.967342376708984,27.37458610534668,15.668875694274902,16.190082550048828,24.436674118041992,6.329999923706055,9.937376976013184,8.670000076293945,5.599999904632568,44.211387634277344,18.548276901245117,23.700000762939453,7.723934173583984,25.00102996826172,22.229734420776367,20.149463653564453,24.084577560424805,7.702340126037598,38.04591369628906,3.380000114440918,9.12446117401123,8.665995597839355,8.619999885559082,22.50609588623047,12.640000343322754,18.399999618530273,21.377479553222656,18.15616226196289,7.776793956756592,34.4346923828125,21.681434631347656,6.0767822265625,22.34787368774414,19.762205123901367,3.7540552616119385,28.504093170166016,29.55246353149414,60.02770233154297,37.650001525878906,26.21992301940918,57.611087799072266,7.497588634490967,17.18968963623047,26.53790855407715,11.706892967224121,7.270244598388672,52.73525619506836,34.18004608154297,12.171876907348633,29.727819442749023,20.568950653076172,12.946992874145508,7.058304309844971,74.91122436523438,12.826364517211914,16.46558380126953,22.838958740234375,36.509300231933594,38.87942123413086,11.398677825927734
2022-11-22,14.876177787780762,16.530000686645508,17.547412872314453,85.45199584960938,19.353837966918945,11.271982192993164,12.6899995803833,11.6058931350708,31.09431266784668,12.280966758728027,14.419970512390137,27.296382904052734,12.004914283752441,23.34791374206543,23.556995391845703,10.15999984741211,29.309999465942383,11.300000190734863,10.04156494140625,11.082839965820312,4.795973300933838,10.084614753723145,3.113116979598999,2.299999952316284,30.88771629333496,8.00946044921875,15.523072242736816,15.896953582763672,12.9481201171875,11.683348655700684,5.539999961853027,13.529107093811035,12.621606826782227,7.4407148361206055,4.396066665649414,37.04172897338867,45.25523376464844,46.93629455566406,14.289999961853027,12.8100004196167,43.060997009277344,27.315357208251953,15.352531433105469,15.867019653320312,25.31097412109375,6.110000133514404,10.248167991638184,8.319999694824219,5.400000095367432,43.0463981628418,18.01860809326172,23.100000381469727,7.662980079650879,24.589338302612305,22.04038429260254,20.19658851623535,23.691320419311523,7.414865493774414,36.49666976928711,3.3399999141693115,8.863208770751953,8.383023262023926,8.470000267028809,21.9135799407959,12.380000114440918,18.1299991607666,21.47979736328125,18.07781982421875,7.537814617156982,35.41312026977539,21.603931427001953,5.909621715545654,21.5212345123291,19.443300247192383,3.7540552616119385,28.009572982788086,28.219341278076172,59.05354690551758,36.939998626708984,26.19166374206543,57.231876373291016,7.282814025878906,17.09515380859375,26.83172035217285,11.212931632995605,7.2128472328186035,52.88615036010742,34.0234260559082,12.13425064086914,28.847139358520508,20.297731399536133,13.270177841186523,7.33491325378418,75.117431640625,12.523763656616211,16.093748092651367,22.102218627929688,36.3499870300293,38.29854202270508,11.260391235351562
2022-11-23,14.933174133300781,16.200000762939453,17.36270523071289,82.4526596069336,19.234556198120117,10.978991508483887,12.579999923706055,11.6058931350708,31.47796058654785,12.234342575073242,14.317240715026855,27.954669952392578,11.806876182556152,23.8113956451416,23.750953674316406,10.170000076293945,29.1200008392334,11.0,9.726317405700684,10.95488452911377,4.468762397766113,9.975495338439941,3.1218371391296387,2.299999952316284,30.997602462768555,7.749538421630859,15.552547454833984,15.57561206817627,13.017130851745605,11.707655906677246,5.139999866485596,13.129232406616211,12.45443344116211,7.249927043914795,4.247885227203369,36.576026916503906,44.927371978759766,46.71525955200195,14.180000305175781,12.630000114440918,42.75245666503906,27.562152862548828,15.18447494506836,15.60856819152832,25.669437408447266,5.989999771118164,10.311920166015625,8.130000114440918,5.329999923706055,42.289154052734375,17.89109230041504,22.799999237060547,7.610732078552246,24.336706161499023,22.002513885498047,19.989248275756836,23.230920791625977,7.454517364501953,37.301082611083984,3.380000114440918,8.863208770751953,8.648308753967285,8.3100004196167,21.69377326965332,11.859999656677246,18.06999969482422,21.487735748291016,18.163057327270508,7.388452529907227,35.21343994140625,22.10770034790039,5.722795009613037,21.378707885742188,19.313743591308594,3.726109027862549,29.008502960205078,27.50150489807129,57.85533142089844,35.459999084472656,26.398862838745117,57.368003845214844,7.243764400482178,17.24089813232422,26.736942291259766,10.728848457336426,7.203281879425049,52.5372200012207,33.81153106689453,12.162470817565918,28.573148727416992,20.227741241455078,12.956785202026367,7.3158369064331055,75.8579330444336,12.592092514038086,15.636106491088867,21.463708877563477,36.53741455078125,38.337921142578125,11.260391235351562
2022-11-24,15.23715877532959,16.790000915527344,18.06265640258789,87.19198608398438,19.691810607910156,11.37778377532959,12.850000381469727,12.254429817199707,31.989501953125,12.44881534576416,14.60676097869873,28.594921112060547,12.18409252166748,24.979759216308594,23.90964698791504,10.5600004196167,29.270000457763672,11.899999618530273,10.245549201965332,11.387962341308594,4.665088653564453,10.375604629516602,3.1741585731506348,2.369999885559082,31.537885665893555,8.028714179992676,15.945534706115723,16.16158676147461,13.4656982421875,12.047945976257324,5.400000095367432,13.643356323242188,13.503911972045898,7.4580583572387695,4.47509765625,37.172122955322266,46.49714279174805,47.685890197753906,14.5,13.029999732971191,43.967342376708984,28.27292251586914,15.817160606384277,16.06085968017578,25.922985076904297,6.260000228881836,10.383641242980957,8.300000190734863,5.590000152587891,43.784217834472656,18.685598373413086,24.0,7.863262176513672,25.20688247680664,22.371746063232422,20.06464385986328,24.52579116821289,7.632949352264404,37.79763412475586,3.5999999046325684,9.34700870513916,8.701366424560547,8.550000190734863,22.56343650817871,12.180000305175781,18.68000030517578,22.321208953857422,18.79070472717285,7.816623687744141,36.45145034790039,22.785852432250977,6.096447944641113,22.09132957458496,19.891759872436523,3.865838050842285,31.016252517700195,27.54811668395996,59.813392639160156,37.400001525878906,26.898021697998047,58.807064056396484,7.722126007080078,17.819927215576172,27.390913009643555,11.64761734008789,7.432868957519531,52.763553619384766,34.36431121826172,12.463475227355957,29.806100845336914,20.533954620361328,13.701090812683105,7.439834117889404,76.34532928466797,13.148487091064453,16.48465347290039,22.780019760131836,37.00596618652344,39.14524459838867,11.665371894836426
2022-11-25,14.980671882629395,16.100000381469727,17.32381820678711,83.5005111694336,19.095388412475586,11.255704879760742,12.460000038146973,11.663972854614258,31.24959945678711,12.290290832519531,14.335919380187988,27.684141159057617,11.957762718200684,23.772775650024414,23.618709564208984,10.1899995803833,28.959999084472656,11.699999809265137,10.032293319702148,11.191108703613281,4.468762397766113,10.120989799499512,3.139277696609497,2.2799999713897705,30.979291915893555,7.8650593757629395,15.483773231506348,15.868600845336914,13.336304664611816,12.145173072814941,5.03000020980835,13.157793998718262,12.974529266357422,7.067811012268066,4.346673011779785,36.50151824951172,45.036659240722656,46.686431884765625,14.3100004196167,12.420000076293945,42.231788635253906,27.14753532409668,15.14493179321289,15.839329719543457,25.678178787231445,6.03000020980835,10.375673294067383,7.949999809265137,5.300000190734863,43.357059478759766,18.01860809326172,23.399999618530273,7.689103603363037,24.3179931640625,22.07825469970703,19.54629898071289,22.991130828857422,7.295910358428955,36.874046325683594,3.4200000762939453,8.669689178466797,8.506823539733887,8.3100004196167,21.598209381103516,11.449999809265137,18.260000228881836,21.821125030517578,18.488502502441406,7.4183244705200195,34.59443664550781,22.46615219116211,5.585133075714111,21.350200653076172,18.84535026550293,3.7726855278015137,29.315105438232422,26.615863800048828,56.949363708496094,35.400001525878906,26.182247161865234,58.427852630615234,7.292576789855957,17.626916885375977,26.27252960205078,11.104259490966797,7.107620716094971,51.811073303222656,33.6917610168457,12.294160842895508,28.23066520690918,20.288984298706055,12.92740535736084,7.258607387542725,75.8298110961914,12.484718322753906,15.693310737609863,22.09239387512207,36.293766021728516,38.49544906616211,11.092473030090332
2022-11-28,15.113664627075195,16.0,17.16827392578125,82.61609649658203,19.204734802246094,11.402199745178223,12.520000457763672,11.693011283874512,31.815948486328125,12.243666648864746,14.317240715026855,27.54887580871582,11.844597816467285,23.550687789916992,23.627525329589844,10.100000381469727,28.65999984741211,11.399999618530273,9.5130615234375,11.447017669677734,4.450065612792969,10.139174461364746,3.0956766605377197,2.190000057220459,31.061704635620117,7.836179256439209,15.414999961853027,16.048173904418945,13.405314445495605,11.634663581848145,4.739999771118164,13.024503707885742,12.72376823425293,7.024450302124023,4.27752161026001,36.53877258300781,45.42413330078125,46.84019470214844,14.020000457763672,12.140000343322754,41.80754470825195,26.851381301879883,14.83847427368164,16.134702682495117,25.59075164794922,6.079999923706055,10.383641242980957,7.909999847412109,5.139999866485596,42.881351470947266,18.18535614013672,22.200000762939453,7.628147125244141,23.878232955932617,21.538604736328125,19.33896255493164,21.97441864013672,7.38512659072876,36.63570022583008,3.319999933242798,8.389084815979004,8.00278091430664,8.289999961853027,21.61732292175293,11.369999885559082,18.43000030517578,22.360897064208984,18.875940322875977,7.209217071533203,34.84403610229492,22.79553985595703,5.604799270629883,21.236177444458008,19.532991409301758,3.744739532470703,28.929380416870117,26.988765716552734,57.03703689575195,34.790000915527344,25.843198776245117,58.505638122558594,7.224239349365234,17.481176376342773,26.25357437133789,10.867157936096191,7.107620716094971,51.811073303222656,33.23111343383789,12.294160842895508,28.25023651123047,20.1927433013916,13.054720878601074,6.943845272064209,76.20474243164062,12.49448013305664,15.292876243591309,21.453886032104492,36.05012130737305,36.92019271850586,11.151739120483398
2022-11-29,14.971172332763672,16.270000457763672,17.702959060668945,84.4041519165039,19.284255981445312,11.60566520690918,12.119999885559082,12.147953987121582,32.1995964050293,12.439491271972656,14.485347747802734,27.85547637939453,12.089787483215332,24.110729217529297,24.597312927246094,10.010000228881836,29.200000762939453,11.300000190734863,10.162100791931152,11.565129280090332,4.478111267089844,10.375604629516602,3.3311221599578857,2.25,31.24485206604004,7.711031436920166,15.464123725891113,16.32225799560547,13.413941383361816,12.619608879089355,4.739999771118164,13.652877807617188,13.578210830688477,7.111172199249268,4.297278881072998,36.59465408325195,46.218955993652344,47.128501892089844,13.510000228881836,12.1899995803833,41.57613754272461,27.078432083129883,15.25367546081543,16.356231689453125,27.120773315429688,6.050000190734863,10.758185386657715,7.920000076293945,5.190000057220459,43.11435317993164,18.724834442138672,22.200000762939453,7.654272556304932,24.08407974243164,21.26404571533203,18.97140884399414,22.022377014160156,7.741991996765137,38.58218765258789,3.359999895095825,8.630985260009766,8.011624336242676,8.520000457763672,22.076045989990234,11.510000228881836,19.780000686645508,23.321374893188477,19.666311264038086,7.259005069732666,35.22342300415039,22.950546264648438,5.948953628540039,21.350200653076172,19.393468856811523,3.726109027862549,29.898637771606445,28.21001625061035,58.85871887207031,35.88999938964844,25.993886947631836,58.18476867675781,7.439013481140137,17.634796142578125,26.907543182373047,11.311723709106445,7.327640533447266,50.27390670776367,33.17583465576172,12.341192245483398,28.582935333251953,20.131500244140625,13.456253051757812,7.363527774810791,79.14795684814453,12.923977851867676,15.597970962524414,21.758405685424805,36.02200698852539,37.12693786621094,11.339411735534668
