date,ABEV3,ALOS3,ALPA4,ASAI3,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRFS3,BRKM5,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DXCO3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,RRRP3,SANB11,SBSP3,SLCE3,SMTO3,SUZB3,TAEE11,TIMS3,TOTS3,TRPL4,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVA3,VIVT3,WEGE3,YDUQ3
2023-03-02,12.477787971496582,,9.329999923706055,17.428834915161133,6.789999961853027,69.91817474365234,10.015873908996582,17.118436813354492,10.368925094604492,11.638772964477539,30.47972869873047,10.373453140258789,18.70180892944336,24.373239517211914,6.739999771118164,20.469999313354492,10.536623001098633,6.383632183074951,4.073001384735107,1.9600000381469727,25.48566246032715,6.675630569458008,12.597029685974121,13.84338092803955,15.370381355285645,2.5694689750671387,13.680768966674805,6.288510799407959,34.874454498291016,32.60236358642578,32.19123077392578,17.3799991607666,11.119999885559082,35.419979095458984,24.23151969909668,11.674761772155762,12.564502716064453,21.438785552978516,11.01258659362793,2.9200000762939453,39.7191276550293,17.861106872558594,18.450000762939453,6.7679595947265625,21.97603988647461,17.359500885009766,16.433380126953125,16.96286964416504,4.540118217468262,29.462684631347656,6.612296104431152,5.619999885559082,23.119047164916992,13.79506778717041,14.25,19.621000289916992,16.763694763183594,6.309450626373291,33.905540466308594,21.15423583984375,17.62807846069336,2.6779568195343018,23.086803436279297,24.99774932861328,50.78938674926758,30.445476531982422,25.04331398010254,49.55540084838867,19.962791442871094,26.264904022216797,45.63283157348633,31.52102279663086,10.900298118591309,26.85761070251465,19.91459846496582,12.409148216247559,6.546371936798096,77.2983169555664,12.92711067199707,13.036166191101074,19.859163284301758,35.346107482910156,38.176692962646484,6.491912841796875
2023-03-03,12.458781242370605,,9.15999984741211,17.45871353149414,7.239999771118164,71.35057067871094,9.94966983795166,17.310518264770508,10.332605361938477,11.702470779418945,30.03888702392578,11.127886772155762,18.64391326904297,24.671829223632812,6.71999979019165,20.440000534057617,10.556207656860352,6.340457916259766,4.173364162445068,1.9800000190734863,25.25521469116211,6.64689826965332,12.685879707336426,13.862189292907715,15.776914596557617,2.578679084777832,13.62526798248291,6.288510799407959,34.75935745239258,32.199378967285156,31.9888858795166,17.950000762939453,11.140000343322754,35.17921829223633,24.416122436523438,11.577552795410156,12.510540008544922,21.330034255981445,10.953287124633789,2.680000066757202,39.80469512939453,17.176698684692383,18.459999084472656,6.784941673278809,22.003305435180664,17.637611389160156,16.466764450073242,16.634859085083008,4.708637714385986,28.246763229370117,6.73161506652832,5.53000020980835,22.04767608642578,13.814269065856934,14.40999984741211,20.3367862701416,17.484861373901367,6.169905185699463,34.65433883666992,21.277170181274414,17.548717498779297,2.595416784286499,22.53108024597168,25.306909561157227,50.60779571533203,31.934181213378906,24.658031463623047,49.12548065185547,19.96686553955078,25.768278121948242,47.09855270385742,31.556386947631836,10.828108787536621,27.092260360717773,19.91459846496582,12.515044212341309,6.620133876800537,77.55886840820312,12.783475875854492,13.54882526397705,19.61756706237793,34.97944641113281,37.86471939086914,6.472505569458008
2023-03-06,12.829408645629883,,9.359999656677246,17.578224182128906,9.989999771118164,71.71588897705078,10.365814208984375,17.703832626342773,10.641313552856445,12.093764305114746,30.753049850463867,11.109025955200195,19.087814331054688,24.33058738708496,7.190000057220459,20.68000030517578,10.742263793945312,6.439141750335693,4.173364162445068,2.009999990463257,25.357637405395508,6.7139410972595215,12.804347038269043,14.200751304626465,15.171439170837402,3.0759949684143066,13.9027681350708,6.404427528381348,35.03382110595703,32.435272216796875,31.9888858795166,18.0,11.199999809265137,35.679264068603516,24.765897750854492,11.88862133026123,12.708405494689941,20.648515701293945,10.707621574401855,2.7200000286102295,40.30854034423828,17.66539764404297,18.719999313354492,6.929303169250488,22.503170013427734,17.96057891845703,16.383302688598633,17.000356674194336,4.827592849731445,29.836814880371094,6.880764961242676,5.739999771118164,22.64914894104004,14.313464164733887,14.550000190734863,20.638540267944336,17.6617488861084,6.209775924682617,34.574466705322266,21.94858169555664,17.915761947631836,2.668785572052002,23.008808135986328,25.112581253051758,50.98053741455078,32.060672760009766,24.768112182617188,49.24013137817383,20.093185424804688,26.620975494384766,46.688148498535156,31.759689331054688,10.909320831298828,27.26824951171875,19.896278381347656,12.890496253967285,6.564812183380127,74.82303619384766,13.281408309936523,13.68614387512207,20.303699493408203,35.483612060546875,38.43990707397461,6.530728816986084
2023-03-07,12.762886047363281,,9.3100004196167,17.677818298339844,12.0,72.2350082397461,10.450935363769531,18.110872268676758,10.795663833618164,12.37586498260498,30.744230270385742,11.184469223022461,18.730762481689453,23.869909286499023,6.889999866485596,20.43000030517578,10.820602416992188,6.494651794433594,4.123183250427246,2.0199999809265137,25.53687286376953,6.66605281829834,12.488432884216309,14.313604354858398,14.963848114013672,3.379910945892334,14.134017944335938,5.969738006591797,35.81294250488281,31.72759437561035,31.363454818725586,18.229999542236328,11.369999885559082,36.021888732910156,24.775609970092773,12.092758178710938,12.708405494689941,20.36575698852539,10.580554008483887,2.680000066757202,39.728641510009766,17.923355102539062,18.690000534057617,6.903828144073486,22.566795349121094,17.583782196044922,16.24976921081543,17.094074249267578,4.718551158905029,30.11741065979004,6.910594940185547,5.690000057220459,22.761924743652344,14.630260467529297,14.779999732971191,20.01398277282715,17.0766544342041,6.179872989654541,33.536136627197266,22.118799209594727,18.22328758239746,2.668785572052002,22.911312103271484,24.865251541137695,51.04743957519531,31.46713638305664,25.080007553100586,49.58406448364258,19.90574073791504,26.461679458618164,46.658836364746094,31.742008209228516,11.053695678710938,26.97493553161621,19.859638214111328,12.7075834274292,6.48183012008667,74.11084747314453,13.425043106079102,13.484742164611816,20.62260627746582,35.951107025146484,38.595890045166016,6.540432453155518
2023-03-08,12.943448066711426,,9.970000267028809,17.96664047241211,11.979999542236328,74.61912536621094,11.018406867980957,18.29380989074707,11.077133178710938,12.758057594299316,30.735414505004883,11.212759971618652,19.965970993041992,24.12584114074707,7.079999923706055,20.68000030517578,11.378768920898438,6.624174118041992,4.2486348152160645,2.200000047683716,26.159931182861328,6.771407127380371,12.962303161621094,14.576929092407227,15.56067180633545,3.4996349811553955,14.763019561767578,6.259531497955322,35.768672943115234,32.50407791137695,32.090057373046875,18.149999618530273,11.84000015258789,37.00345993041992,25.309988021850586,13.103728294372559,13.194077491760254,20.750019073486328,10.766921043395996,2.9200000762939453,40.23249435424805,18.582584381103516,19.709999084472656,7.048188209533691,22.848535537719727,17.81703758239746,16.44172477722168,18.368633270263672,5.273674488067627,32.08158874511719,6.9503679275512695,5.960000038146973,23.720518112182617,14.83185863494873,14.789999961853027,20.322751998901367,17.294361114501953,6.748022556304932,34.41472625732422,22.979339599609375,18.848255157470703,2.6962990760803223,24.276241302490234,25.421741485595703,53.52287673950195,32.45960998535156,25.16257095336914,50.787837982177734,19.481956481933594,27.005157470703125,46.355918884277344,31.998350143432617,11.198070526123047,27.405128479003906,20.024524688720703,13.256319999694824,6.721556663513184,74.78829193115234,13.884674072265625,13.896700859069824,21.627643585205078,35.786102294921875,39.151580810546875,7.33615255355835
2023-03-09,12.92444133758545,,9.729999542236328,17.797330856323242,14.25,74.69602966308594,10.952202796936035,17.895919799804688,11.022656440734863,12.712560653686523,30.488544464111328,11.099595069885254,20.245820999145508,23.55426025390625,6.989999771118164,20.5,11.466899871826172,6.457645416259766,4.039548397064209,2.2200000286102295,26.057512283325195,6.474499225616455,12.626646041870117,14.54871654510498,14.306477546691895,3.8403890132904053,15.17927074432373,6.81013822555542,36.56549835205078,31.53101921081543,31.308271408081055,17.979999542236328,11.880000114440918,37.33682632446289,25.37799835205078,13.35647201538086,13.293010711669922,19.850997924804688,10.292532920837402,1.940000057220459,39.16773986816406,18.420166015625,20.690000534057617,6.971763610839844,22.41228675842285,17.61069679260254,16.274803161621094,18.1155948638916,5.670191287994385,31.707460403442383,6.990140914916992,6.340000152587891,23.513763427734375,14.399862289428711,14.510000228881836,20.07012367248535,17.219524383544922,6.269580841064453,33.37639236450195,22.695648193359375,18.927616119384766,2.5679032802581787,23.944759368896484,25.077247619628906,53.484642028808594,30.484397888183594,25.16257095336914,49.803802490234375,19.151893615722656,25.81513023376465,45.40808868408203,31.909961700439453,11.098812103271484,27.08248519897461,20.052003860473633,13.150423049926758,6.564812183380127,73.80686950683594,13.913400650024414,13.98824691772461,21.772602081298828,36.10693359375,38.85910415649414,7.3458571434021
2023-03-10,12.838912010192871,,9.630000114440918,16.8013973236084,12.640000343322754,66.04397583007812,10.649550437927246,17.55748176574707,10.73210620880127,12.348560333251953,29.98598289489746,11.014720916748047,19.377315521240234,23.247140884399414,6.590000152587891,19.3799991607666,11.310222625732422,6.482316017150879,3.9726409912109375,2.130000114440918,25.91241455078125,6.4553446769714355,12.439072608947754,14.087897300720215,13.770200729370117,3.1588809490203857,14.726018905639648,6.491365432739258,36.237911224365234,31.275466918945312,31.069135665893555,19.0,11.760000228881836,36.401554107666016,25.41686248779297,13.268983840942383,13.041180610656738,19.568241119384766,10.14005184173584,2.4700000286102295,38.454734802246094,18.104883193969727,20.09000015258789,6.852877140045166,21.876066207885742,17.144189834594727,16.124576568603516,17.740724563598633,5.729669094085693,31.800992965698242,6.7912750244140625,6.429999828338623,23.56075096130371,14.054265975952148,13.899999618530273,19.92976951599121,16.995010375976562,5.940651893615723,33.156742095947266,22.686189651489258,18.86809539794922,2.494534969329834,22.755319595336914,24.9359188079834,52.48109436035156,28.12971305847168,24.474565505981445,48.54270553588867,19.037796020507812,25.487173080444336,44.040077209472656,31.85692024230957,11.008577346801758,26.789173126220703,20.088645935058594,12.986764907836914,6.389627456665039,73.56367492675781,13.788918495178223,13.997400283813477,21.357057571411133,35.71277618408203,38.54715347290039,7.064443588256836
2023-03-13,12.933943748474121,,9.859999656677246,16.622129440307617,12.380000114440918,65.91900634765625,10.73466968536377,17.447723388671875,10.641313552856445,12.212063789367676,29.307090759277344,10.87326431274414,18.846561431884766,23.392169952392578,6.559999942779541,18.93000030517578,11.555032730102539,6.513154983520508,4.089728832244873,2.190000057220459,26.45865821838379,6.531966686248779,12.705623626708984,13.608268737792969,13.891294479370117,3.2693960666656494,14.883269309997559,6.143613815307617,36.476959228515625,31.344268798828125,31.105924606323242,18.799999237060547,11.649999618530273,36.586753845214844,25.523738861083984,13.512005805969238,13.122125625610352,19.357986450195312,10.055338859558105,2.5,38.4642448425293,18.104883193969727,20.170000076293945,6.750976085662842,21.61250114440918,16.857107162475586,15.623810768127441,18.012502670288086,6.066708087921143,34.794029235839844,6.7912750244140625,6.900000095367432,23.166038513183594,14.217464447021484,14.140000343322754,19.298192977905273,16.45754051208496,6.329385757446289,31.719053268432617,22.856409072875977,18.808574676513672,2.4028239250183105,23.05755615234375,23.92011070251465,52.3186149597168,26.611818313598633,24.162670135498047,49.469417572021484,19.07039451599121,24.00666618347168,43.561279296875,32.13093948364258,11.288304328918457,27.424680709838867,20.381776809692383,12.73646354675293,6.389627456665039,73.8676528930664,13.817645072937012,13.795999526977539,21.366722106933594,35.81360626220703,38.790870666503906,7.161482810974121
2023-03-14,13.257055282592773,,9.470000267028809,16.492656707763672,12.729999542236328,64.39047241210938,10.819791793823242,17.31479835510254,10.568676948547363,12.139264106750488,29.315908432006836,10.618643760681152,18.81761360168457,23.460418701171875,6.599999904632568,18.479999542236328,11.48648452758789,6.630341529846191,4.064639091491699,2.180000066757202,27.098787307739258,6.5894317626953125,12.715496063232422,13.702313423156738,13.597208976745605,3.0115280151367188,14.5225191116333,6.018036842346191,36.8222541809082,31.72759437561035,31.68536949157715,19.530000686645508,11.369999885559082,36.72565460205078,25.339136123657227,13.570330619812012,12.960235595703125,19.611738204956055,10.216291427612305,2.4800000190734863,38.66387939453125,18.238637924194336,21.049999237060547,6.750976085662842,21.539791107177734,17.054473876953125,15.390125274658203,17.309621810913086,5.947752952575684,34.8875617980957,6.741558074951172,6.949999809265137,23.2694149017334,11.731088638305664,13.960000038146973,18.954336166381836,16.16499137878418,6.179872989654541,32.158348083496094,23.07390785217285,18.421689987182617,2.4853639602661133,21.887617111206055,24.29993438720703,50.187255859375,27.42914581298828,24.24523162841797,50.13818359375,19.111141204833984,24.259660720825195,43.94236373901367,32.351924896240234,11.531935691833496,27.903759002685547,20.555824279785156,12.71721076965332,6.463389873504639,74.54014587402344,13.329286575317383,13.65868091583252,20.873865127563477,36.14360427856445,39.249061584472656,7.006219863891602
2023-03-15,13.323578834533691,,9.300000190734863,16.671924591064453,12.920000076293945,65.27491760253906,10.914371490478516,17.3332576751709,10.768425941467285,12.312163352966309,28.96323585510254,10.458327293395996,18.894811630249023,22.846179962158203,6.690000057220459,18.350000381469727,11.555032730102539,6.735194683074951,3.9224605560302734,2.2799999713897705,27.465795516967773,6.752251625061035,12.39958381652832,13.486011505126953,12.775493621826172,2.8273370265960693,14.51326847076416,5.979397773742676,37.24722671508789,33.280555725097656,33.58924865722656,19.510000228881836,11.729999542236328,37.318302154541016,26.27186393737793,14.066095352172852,13.104138374328613,18.698715209960938,9.797731399536133,2.5199999809265137,39.12020492553711,18.725894927978516,20.790000915527344,6.776451587677002,21.485261917114258,17.269786834716797,14.956128120422363,17.375226974487305,5.927927017211914,35.63581848144531,6.831048011779785,7.449999809265137,23.870885848999023,12.50868034362793,13.880000114440918,18.49117660522461,15.87924575805664,6.289515972137451,31.100048065185547,23.168474197387695,18.342329025268555,2.4853639602661133,23.174549102783203,19.61837387084961,50.560001373291016,26.446407318115234,24.199365615844727,50.988468170166016,18.94814682006836,24.053518295288086,43.209503173828125,32.92647933959961,11.694357872009277,28.18729591369629,20.729869842529297,12.63056755065918,6.352746486663818,72.29452514648438,13.511223793029785,13.64952564239502,21.521343231201172,36.73942565917969,39.0638313293457,7.1420745849609375
