date,ABEV3,ALPA4,ALSO3,ARZZ3,ASAI3,AURE3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MOVI3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,RRRP3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,SOMA3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,TRPL4,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIIA3,VIVT3,WEGE3,YDUQ3
2022-07-25,13.945229530334473,20.559999465942383,16.176673889160156,74.63126373291016,15.407524108886719,12.974286079406738,11.460000038146973,10.409616470336914,32.12057876586914,13.356953620910645,16.157655715942383,24.58403778076172,12.547602653503418,21.696592330932617,20.116741180419922,16.299999237060547,33.65999984741211,10.699999809265137,9.355438232421875,12.048282623291016,3.6128950119018555,9.804948806762695,2.712496042251587,2.2200000286102295,29.926197052001953,6.7153849601745605,16.597620010375977,16.719209671020508,12.344127655029297,6.570000171661377,11.838207244873047,10.396829605102539,8.125814437866211,5.369795799255371,39.15765380859375,44.55976104736328,44.53374099731445,11.789999961853027,14.489999771118164,39.483760833740234,22.99149513244629,16.0174617767334,13.868001937866211,19.958419799804688,4.28000020980835,8.786490440368652,8.100000381469727,5.800000190734863,38.521366119384766,18.391338348388672,47.04530715942383,7.2043070793151855,22.220796585083008,28.77191162109375,16.8776912689209,23.869247436523438,6.4235734939575195,30.596866607666016,2.7899999618530273,12.213912963867188,11.430150985717773,8.456835746765137,22.985322952270508,15.369999885559082,15.710000038146973,20.14817237854004,17.599679946899414,9.330161094665527,23.610000610351562,16.588544845581055,9.83298110961914,19.218652725219727,16.353897094726562,3.86348819732666,30.681434631347656,22.856643676757812,54.870670318603516,30.260000228881836,26.012231826782227,42.569000244140625,9.250626564025879,36.49927520751953,33.60250473022461,9.691529273986816,5.656826972961426,44.52982711791992,36.63612365722656,11.839015007019043,25.359317779541016,22.053190231323242,12.525872230529785,8.565346717834473,63.440040588378906,11.645245552062988,15.560394287109375,2.5199999809265137,43.686187744140625,26.078052520751953,13.374184608459473
2022-07-26,14.078221321105957,20.610000610351562,15.914193153381348,73.18193054199219,15.42740535736084,13.019524574279785,11.069999694824219,10.409616470336914,32.23008728027344,13.328953742980957,16.045448303222656,24.740793228149414,12.306123733520508,20.948101043701172,20.090072631835938,16.290000915527344,33.77000045776367,10.100000381469727,9.336894035339355,12.126265525817871,3.6481423377990723,9.696208000183105,2.6400554180145264,2.140000104904175,28.86394500732422,6.562109470367432,16.36330223083496,16.6341495513916,12.191311836242676,6.400000095367432,11.60627555847168,10.244634628295898,8.00440502166748,5.170174598693848,39.11251449584961,44.36105728149414,44.42802810668945,11.600000381469727,14.40999984741211,38.976234436035156,23.179058074951172,15.85102367401123,13.9974365234375,19.753000259399414,4.059999942779541,8.786490440368652,8.140000343322754,5.5,38.1616325378418,18.263824462890625,47.79206085205078,7.187435150146484,22.09839630126953,29.62724494934082,16.905179977416992,23.2314453125,6.284792423248291,30.84521484375,2.609999895095825,11.85074520111084,11.505846977233887,8.328851699829102,22.734222412109375,14.800000190734863,15.0600004196167,20.438507080078125,17.777395248413086,8.921904563903809,23.739999771118164,16.380964279174805,9.03650951385498,18.725135803222656,16.433624267578125,3.882107973098755,29.866708755493164,22.444896697998047,53.60254669189453,29.940000534057617,25.9658145904541,42.17034149169922,8.968238830566406,36.804561614990234,32.65608596801758,9.612494468688965,5.584186553955078,43.93146514892578,36.446720123291016,11.792220115661621,24.603931427001953,21.88127326965332,12.183099746704102,8.38412094116211,63.32304000854492,11.430496215820312,15.47426700592041,2.359999895095825,43.657955169677734,25.802303314208984,12.751899719238281
2022-07-27,14.230213165283203,21.56999969482422,16.400270462036133,75.5811767578125,16.262393951416016,12.983333587646484,11.609999656677246,10.555137634277344,32.43996047973633,13.403623580932617,16.138954162597656,25.08042335510254,12.640478134155273,21.36073112487793,20.072296142578125,16.360000610351562,34.439998626708984,10.5,9.99520492553711,12.311474800109863,3.7891340255737305,10.2036714553833,2.768838882446289,2.25,29.40422821044922,6.590848445892334,17.554424285888672,17.3713436126709,12.446005821228027,6.820000171661377,11.934845924377441,10.634634017944336,8.533406257629395,5.399738311767578,39.87995529174805,45.07639694213867,45.14879608154297,11.930000305175781,14.899999618530273,39.68113327026367,23.81085777282715,16.154531478881836,14.35800552368164,19.728351593017578,4.320000171661377,8.795267105102539,9.029999732971191,5.860000133514404,38.744991302490234,19.254501342773438,48.78772735595703,7.221179485321045,22.173723220825195,30.19139862060547,17.830610275268555,24.371753692626953,6.711048126220703,31.550535202026367,2.700000047683716,12.20435619354248,11.67406177520752,8.821100234985352,23.419919967651367,15.34000015258789,16.31999969482422,20.571578979492188,17.972309112548828,9.439693450927734,23.690000534057617,16.63367462158203,9.380663871765137,19.256614685058594,17.330547332763672,4.1800150871276855,30.760921478271484,22.598102569580078,56.09001922607422,30.670000076293945,25.845129013061523,42.69540786743164,9.396688461303711,36.99113082885742,33.05901336669922,9.898993492126465,5.874745845794678,45.21504592895508,36.48279571533203,11.605042457580566,25.643810272216797,22.244211196899414,12.623807907104492,8.469964981079102,63.467037200927734,12.0259370803833,16.163286209106445,2.4800000190734863,42.255714416503906,26.46213722229004,13.670511245727539
2022-07-28,14.344206809997559,22.309999465942383,16.594701766967773,78.01959228515625,16.093408584594727,12.666666984558105,11.800000190734863,10.923791885375977,33.04222106933594,13.459630012512207,16.260509490966797,25.14138412475586,12.324699401855469,21.840532302856445,20.338977813720703,16.350000381469727,34.93000030517578,10.699999809265137,10.36608600616455,12.681891441345215,3.771510362625122,10.149300575256348,2.8493282794952393,2.259999990463257,29.61484718322754,6.648326873779297,17.827796936035156,17.456403732299805,12.59033203125,7.059999942779541,12.398710250854492,11.081707000732422,8.507390022277832,5.569416046142578,39.75355529785156,45.155879974365234,45.08152389526367,11.800000190734863,15.260000228881836,40.583404541015625,24.17611312866211,16.87903594970703,14.737065315246582,19.82695198059082,4.440000057220459,8.856711387634277,8.609999656677246,6.130000114440918,39.367244720458984,19.568384170532227,48.53881072998047,7.297102928161621,22.31495475769043,29.190481185913086,17.6198673248291,25.096529006958008,6.8894805908203125,31.083635330200195,2.7200000286102295,12.328597068786621,11.1189546585083,9.214899063110352,23.7579402923584,16.260000228881836,16.100000381469727,21.007083892822266,18.511194229125977,9.887781143188477,23.790000915527344,16.85930633544922,10.098472595214844,19.61726188659668,17.489999771118164,4.1800150871276855,31.188156127929688,22.990697860717773,56.12903594970703,31.829999923706055,26.49496841430664,43.46355438232422,9.727763175964355,36.8384895324707,32.83412551879883,10.313920021057129,6.010945796966553,45.311561584472656,36.60905838012695,11.820297241210938,25.879255294799805,22.40657615661621,12.506285667419434,8.622576713562012,63.62004852294922,12.299254417419434,16.134578704833984,2.509999990463257,42.23688507080078,27.50604248046875,13.364307403564453
2022-07-29,14.182716369628906,21.989999771118164,16.400270462036133,77.51036834716797,15.755436897277832,12.838571548461914,11.729999542236328,10.758867263793945,32.82321548461914,13.506299018859863,16.297910690307617,25.24588394165039,12.16680908203125,21.706188201904297,19.983400344848633,15.960000038146973,36.689998626708984,10.5,10.430988311767578,12.662395477294922,3.903688907623291,10.185548782348633,2.8171324729919434,2.259999990463257,30.07271385192871,6.696225166320801,18.18903923034668,17.645429611206055,12.48845386505127,6.96999979019165,12.20543384552002,11.262438774108887,8.455357551574707,5.679207801818848,39.92510223388672,45.513553619384766,45.48515319824219,11.75,15.210000038146973,41.39168930053711,24.49201202392578,16.526573181152344,14.94970703125,20.098102569580078,4.289999961853027,8.979598045349121,8.359999656677246,6.159999847412109,41.40901565551758,19.382017135620117,47.54314041137695,7.280230522155762,22.2396297454834,29.06308937072754,18.261255264282227,24.439401626586914,6.711048126220703,30.944555282592773,2.5799999237060547,12.137456893920898,11.102132797241211,9.017999649047852,22.985322952270508,15.579999923706055,16.309999465942383,22.355939865112305,19.57749366760254,9.63884449005127,24.219999313354492,16.624649047851562,9.685486793518066,19.91147232055664,17.48003578186035,4.1055378913879395,32.181724548339844,23.479047775268555,56.19731903076172,34.02000045776367,26.26288414001465,43.434383392333984,10.058837890625,37.39818572998047,32.82474899291992,10.047181129455566,5.920145034790039,46.60479736328125,36.4918098449707,11.78286075592041,25.86944580078125,21.76666259765625,12.427937507629395,8.212431907653809,62.774051666259766,13.275385856628418,15.933614730834961,2.4000000953674316,41.97337341308594,27.614376068115234,13.087736129760742
2022-08-01,13.89773178100586,21.200000762939453,16.662752151489258,77.3928451538086,15.536748886108398,12.648571014404297,11.829999923706055,10.545435905456543,32.55858612060547,13.478297233581543,16.260509490966797,25.202342987060547,12.2225341796875,21.36073112487793,19.441146850585938,16.719999313354492,34.65999984741211,10.600000381469727,10.301180839538574,12.584412574768066,3.83319354057312,10.113053321838379,2.801034450531006,2.2699999809265137,30.173446655273438,6.600428104400635,18.374542236328125,17.721038818359375,11.996047973632812,6.920000076293945,12.495348930358887,11.148292541503906,8.281913757324219,5.539473056793213,40.11470413208008,46.1990852355957,45.9944953918457,12.029999732971191,15.0600004196167,41.11912536621094,24.452526092529297,16.40908432006836,14.65385627746582,19.44898223876953,4.420000076293945,8.698712348937988,8.539999961853027,6.119999885559082,41.07843780517578,19.47029685974121,47.79206085205078,7.2043070793151855,22.11492156982422,28.94479751586914,18.114656448364258,24.487720489501953,7.0480875968933105,31.23264503479004,2.7200000286102295,12.433725357055664,11.085311889648438,9.214899063110352,22.80182647705078,15.34000015258789,15.890000343322754,22.077701568603516,19.30805206298828,9.78820514678955,23.3700008392334,16.714900970458984,9.99030876159668,20.689708709716797,17.48003578186035,4.1055378913879395,31.933332443237305,22.732158660888672,55.75835418701172,32.400001525878906,25.678024291992188,43.58023452758789,9.854351043701172,35.53251647949219,31.769670486450195,10.086698532104492,5.856585502624512,45.81341552734375,36.843563079833984,11.670555114746094,25.702674865722656,22.215557098388672,12.633600234985352,7.821363925933838,61.271080017089844,12.894693374633789,16.25898551940918,2.440000057220459,41.982784271240234,27.456804275512695,13.275408744812012
2022-08-02,13.973727226257324,20.799999237060547,16.478044509887695,77.9902114868164,15.576510429382324,12.549047470092773,11.510000228881836,10.477526664733887,32.9965934753418,13.681320190429688,16.540372848510742,25.472305297851562,12.241109848022461,21.562244415283203,19.95673370361328,16.520000457763672,34.619998931884766,10.699999809265137,10.217733383178711,12.847602844238281,3.8948774337768555,10.248982429504395,2.857377052307129,2.25,29.624004364013672,6.638746738433838,18.452648162841797,17.985671997070312,12.191311836242676,6.800000190734863,12.11845874786377,10.786828994750977,8.255897521972656,5.499549388885498,39.861900329589844,46.55675506591797,46.44617462158203,12.119999885559082,15.149999618530273,40.27324295043945,24.610475540161133,15.948929786682129,14.746309280395508,20.048803329467773,4.409999847412109,8.935710906982422,8.369999885559082,6.440000057220459,41.44790267944336,19.558574676513672,49.53447723388672,7.271795272827148,22.350486755371094,29.336069107055664,18.20107078552246,24.709983825683594,7.662688732147217,32.01743698120117,2.7100000381469727,12.405054092407227,11.051669120788574,9.0869140625,22.599014282226562,15.760000228881836,15.630000114440918,22.089797973632812,19.394044876098633,10.037141799926758,23.389999389648438,16.940534591674805,10.06897258758545,20.54734992980957,17.6594181060791,4.291730880737305,32.688446044921875,23.31626319885254,56.02173614501953,32.939998626708984,25.85441017150879,43.75525665283203,9.83487606048584,36.57559585571289,31.7981014251709,10.076818466186523,5.829345703125,46.18980407714844,37.222373962402344,11.502095222473145,25.908687591552734,22.578493118286133,12.721741676330566,8.050281524658203,63.22404479980469,12.894693374633789,16.42167091369629,2.3499999046325684,41.70045852661133,27.9492130279541,12.998838424682617
2022-08-03,13.89773178100586,21.290000915527344,16.8571834564209,82.7495346069336,16.461198806762695,12.576189994812012,12.15999984741211,10.826776504516602,33.2247314453125,13.849530220031738,16.802465438842773,24.87141990661621,11.943904876708984,22.20517921447754,19.378921508789062,17.030000686645508,34.56999969482422,11.300000190734863,10.217733383178711,13.101045608520508,4.27379035949707,10.276167869567871,2.825181245803833,2.380000114440918,29.367599487304688,6.610008239746094,18.804126739501953,18.17469596862793,12.021516799926758,7.289999961853027,12.949548721313477,11.17682933807373,8.542078971862793,5.709150314331055,38.94096755981445,46.70578384399414,46.75370407104492,12.59000015258789,15.09000015258789,40.32024383544922,24.679576873779297,16.75175666809082,14.884990692138672,19.235347747802734,4.5,8.549491882324219,8.710000038146973,6.539999961853027,41.846534729003906,20.039199829101562,52.7703971862793,7.33084774017334,22.510671615600586,28.844707489013672,18.107730865478516,26.343141555786133,8.574676513671875,32.13663864135742,2.930000066757202,12.663094520568848,11.13577651977539,9.825287818908691,23.033611297607422,17.520000457763672,16.31999969482422,21.968826293945312,19.40550994873047,10.744124412536621,23.760000228881836,17.45497703552246,10.19680118560791,20.879526138305664,17.898597717285156,4.477922439575195,32.90703201293945,23.440744400024414,57.76783752441406,32.7400016784668,26.26288414001465,44.15391540527344,10.146475791931152,36.11766052246094,32.281471252441406,10.877037048339844,6.020025730133057,45.67829895019531,37.222373962402344,11.417863845825195,26.654258728027344,22.425678253173828,13.182036399841309,8.050281524658203,60.76708221435547,13.265624046325684,17.014995574951172,2.619999885559082,41.97337341308594,27.693159103393555,14.105122566223145
2022-08-04,13.945229530334473,22.3799991607666,17.96544075012207,85.27609252929688,16.729589462280273,12.784285545349121,13.4399995803833,11.54468059539795,33.8543586730957,14.185958862304688,17.111371994018555,24.566621780395508,11.74886417388916,23.558216094970703,19.65449333190918,16.690000534057617,34.040000915527344,13.0,10.291909217834473,13.451966285705566,4.361908912658691,10.575207710266113,2.945915699005127,2.5,30.677099227905273,6.772863388061523,18.98963165283203,19.100915908813477,12.726166725158691,7.960000038146973,14.428117752075195,12.356341361999512,9.426639556884766,6.138335227966309,38.8145637512207,48.00730895996094,48.47392654418945,13.279999732971191,15.6899995803833,41.363487243652344,25.331117630004883,17.965797424316406,15.291784286499023,19.8433837890625,4.809999942779541,8.89182186126709,10.0,6.599999904632568,41.41873550415039,21.13777732849121,55.50848388671875,7.499566555023193,23.057186126708984,28.635421752929688,18.107730865478516,27.299846649169922,9.030671119689941,33.130043029785156,3.3399999141693115,12.997591018676758,11.194650650024414,11.075599670410156,24.192535400390625,18.280000686645508,16.709999084472656,22.307552337646484,19.611886978149414,11.78965950012207,23.350000381469727,17.599382400512695,11.189932823181152,21.116790771484375,18.416820526123047,4.701354026794434,34.30796432495117,22.425745010375977,60.61623764038086,32.68000030517578,26.624940872192383,45.54436111450195,10.98390007019043,35.702125549316406,32.23407745361328,11.479670524597168,6.446784496307373,45.53353500366211,37.71842956542969,11.698631286621094,27.07609748840332,22.54029083251953,13.142862319946289,8.50811767578125,60.41608810424805,14.446742057800293,17.570039749145508,2.950000047683716,42.59450912475586,28.3726863861084,14.697774887084961
2022-08-05,13.869233131408691,19.350000381469727,18.257089614868164,83.79737091064453,16.928396224975586,12.666666984558105,13.399999618530273,11.709607124328613,34.48400115966797,14.316790580749512,17.31730842590332,24.80175018310547,12.120370864868164,23.950176239013672,19.947845458984375,16.75,35.25,13.0,10.486620903015137,13.442218780517578,4.361908912658691,10.602394104003906,2.978111505508423,2.5399999618530273,30.55805206298828,6.916558742523193,19.116552352905273,18.817380905151367,13.06575870513916,7.75,14.225176811218262,12.327804565429688,9.149129867553711,6.158297061920166,39.031253814697266,47.818538665771484,48.224063873291016,13.359999656677246,15.640000343322754,41.974403381347656,25.153425216674805,17.809144973754883,14.274797439575195,20.254222869873047,4.71999979019165,9.023487091064453,9.979999542236328,6.449999809265137,41.5645751953125,20.83370590209961,56.504154205322266,7.600797653198242,23.49062728881836,28.280550003051758,18.29441261291504,26.546077728271484,8.842326164245605,32.245914459228516,3.1600000858306885,12.930691719055176,11.287169456481934,11.213430404663086,23.951091766357422,17.610000610351562,16.459999084472656,22.69466781616211,19.990251541137695,11.381402969360352,24.06999969482422,18.077726364135742,11.121102333068848,21.0693359375,18.247400283813477,4.524470806121826,33.523048400878906,22.866214752197266,60.62599563598633,33.599998474121094,27.135526657104492,45.204044342041016,10.85731315612793,35.99893569946289,31.99713134765625,11.301843643188477,6.419544696807861,46.12224578857422,38.02508544921875,11.857732772827148,26.54442024230957,22.769512176513672,13.02534008026123,8.35550594329834,61.19908142089844,14.6419677734375,17.4073543548584,2.859999895095825,42.773319244384766,28.39238166809082,14.806427955627441
